4.209,4.4503,6.5292,7.825,7.8891,8.1966,8.74,8.8654,8.9522,9.3076,9.6545,9.7131,9.7624,9.7892,10.272,10.728,10.892,10.972,11.087,11.123,11.218,11.448,11.546,11.769,11.888,11.904,12.342,12.387,12.461,12.582,12.872,12.987,13.204,13.581,13.587,13.733,13.768,14.03,14.173,14.207,14.529,14.734,14.764,14.876,15.017,15.218,15.244,15.314,15.641,16.396,16.5,16.944,17.306,17.33,19.118,24.369,28.227,29.31,32.004,42.718
4.1414,4.1713,5.0789,5.3193,5.8545,6.5645,7.4711,7.4785,7.6849,7.9804,8.0956,8.128,8.4497,8.7733,8.8197,9.0582,9.1103,9.1146,9.2851,9.8034,10.462,10.771,10.812,10.903,10.96,11.159,11.332,11.57,11.913,12.148,12.247,12.508,12.764,12.887,12.918,13.28,13.289,13.309,13.333,13.342,13.403,13.431,13.442,13.737,13.882,14.11,14.118,14.832,16.357,16.736,16.836,17.056,17.245,18.497,19.228,20.23,26.573,28.263,34.223,41.268
2.3262,4.1348,5.1898,6.2568,6.4656,6.8626,6.863,7.3391,7.8515,8.1129,9.2738,9.4458,9.8909,9.8975,10.024,10.043,10.063,10.251,10.463,10.486,10.488,10.507,10.599,10.615,10.639,10.785,11.006,11.196,11.455,11.471,11.832,11.878,11.989,12,12.098,12.145,12.204,12.265,12.317,12.418,12.467,13.277,13.466,13.628,13.657,13.781,14.237,14.643,16.172,16.585,17.062,17.839,18.557,18.938,19.196,21.456,25.317,26.362,31.436,42.851
1.2511,4.3365,5.7537,6.1071,6.6713,7.1972,7.5832,8.2046,8.2644,9.0318,9.0816,9.2117,9.4449,9.678,9.7448,9.9017,10.147,10.339,10.397,10.4,10.434,10.606,10.711,10.75,10.85,10.864,11.253,11.709,11.929,12.035,12.037,12.076,12.203,12.205,12.273,12.299,12.918,12.992,13.165,13.695,13.726,13.884,14.349,14.438,14.493,14.533,16.15,17.104,17.907,18.267,18.317,18.483,18.513,18.954,18.98,24.568,26.554,28.279,30.155,41.062
3.5257,4.8654,5.7605,5.9299,6.361,6.5369,7.2597,7.3501,7.4856,7.7518,7.8222,7.8724,8.1794,8.2359,8.2506,8.5681,9.6093,9.6657,10.598,10.652,10.67,10.819,10.966,11.613,11.675,11.721,12.009,12.226,12.252,12.537,12.683,12.999,13.158,13.186,13.362,13.403,13.521,13.611,13.891,13.961,13.983,14.657,14.871,14.994,15.315,15.333,15.506,15.609,15.99,16.448,16.9,17.882,18.149,18.174,19.187,23.176,26.503,26.748,32.587,41.246
2.1494,4.8718,6.4391,6.5905,6.5986,6.8762,7.1794,7.3466,7.7161,7.8458,7.8471,7.8541,8.0039,8.4746,8.9451,8.9474,8.9648,9.0288,9.0358,9.1863,9.6735,9.7533,10.224,10.433,10.458,10.501,10.515,10.595,11.505,11.777,11.811,12.527,12.529,12.753,13.076,13.129,13.21,13.268,13.383,13.577,13.625,13.799,13.853,13.897,14.526,14.539,15.034,15.162,15.517,16.892,17.291,17.342,17.466,18.243,19.852,21.779,25.922,26.329,32.503,43.024
3.9116,4.249,5.367,6.6145,6.665,6.7351,7.7312,7.737,8.1638,8.28,8.3698,8.4536,8.5861,8.6937,8.7601,8.9011,8.9385,9.1992,9.2086,9.3829,9.3938,9.8084,9.8487,9.861,10.21,10.475,11.013,11.074,11.323,11.379,11.437,11.441,11.523,11.589,11.847,11.989,12.443,12.58,12.708,13.014,13.213,13.603,13.626,13.678,13.797,13.874,13.956,14.014,16.27,16.835,17.01,17.239,17.736,18.657,19.685,24.2,26.346,26.833,30.067,42.83
3.0207,3.2848,4.7954,4.9913,5.6823,6.9246,7.0616,7.2108,7.8911,7.9529,8.3156,8.3241,8.4613,9.1008,9.6162,9.6186,10.317,10.437,10.645,10.754,10.773,11.037,11.233,11.323,11.353,11.409,11.467,11.515,11.634,11.659,11.787,12.214,12.224,12.469,12.735,12.836,13.221,13.225,13.548,13.721,14.104,14.104,14.544,14.72,15.108,15.373,15.715,15.882,16.063,17.183,17.262,18.07,18.463,18.97,19.41,24.426,26.433,27.763,31.337,41.485
4.7361,4.8695,5.2434,5.2643,5.9269,6.1774,6.8569,7.1499,8.4999,8.7965,8.847,8.8522,9.3193,9.5694,9.7207,9.9353,10.039,10.136,10.409,10.452,10.571,10.901,10.913,11.089,11.241,11.267,11.288,11.297,11.575,11.667,11.764,11.965,12.134,12.142,12.321,12.422,12.723,13.144,13.73,13.737,14.132,14.521,14.774,14.813,15.315,15.563,15.737,16.407,17.366,17.705,18.172,19.524,19.875,19.946,19.966,20.03,25.437,29.983,33.134,42.015
3.3902,4.6761,6.0705,6.1484,6.4032,7.1804,7.6902,7.7715,8.248,8.628,8.8289,9.0738,9.2486,9.257,9.554,9.6682,10.027,10.056,10.475,10.59,10.85,10.912,10.925,11.016,11.216,11.742,11.777,11.801,11.845,12.143,12.236,12.519,12.77,12.803,12.895,12.958,13.034,13.196,13.212,13.316,13.791,13.986,13.996,14.313,14.503,14.536,14.592,14.601,15.234,15.767,15.968,16.176,17.364,17.59,18.379,21.951,25.827,28.994,31.386,42.182
3.5423,3.5482,5.4868,7.1967,7.4332,8.0625,8.436,8.5513,8.7411,8.8302,8.879,9.0813,9.144,9.3341,9.7857,9.9843,10.03,10.166,10.285,10.392,10.443,10.571,10.642,10.673,10.692,10.892,11.111,11.224,11.703,11.925,12.173,12.177,12.256,12.602,12.736,12.792,12.826,12.89,13.021,13.037,13.545,13.867,14.048,14.329,14.648,14.716,14.726,14.782,15.075,15.267,16.102,17.449,18.303,18.556,18.897,20.953,26.444,27.389,31.128,41.776
2.9576,4.2449,5.7314,5.9594,6.188,6.2353,6.8342,6.9824,7.1536,7.9458,7.9829,8.5675,9.1899,9.2183,9.3854,9.7636,9.951,9.9614,10.111,10.306,10.619,10.633,10.772,10.779,11.684,11.728,11.736,12.04,12.122,12.178,12.267,12.287,12.341,12.363,12.395,12.663,12.679,12.699,13.163,13.256,13.304,13.417,13.726,13.759,14.829,14.904,15.132,16.028,16.218,17.539,18.311,18.473,18.578,19.463,19.698,20.057,26.96,27.134,31.77,40.467
3.7317,4.2916,5.8009,6.4068,7.1824,7.4653,7.6166,7.9867,8.3614,8.4803,8.8428,9.1596,9.1932,9.3065,9.5117,9.5139,9.6031,9.6049,9.8386,9.9008,10.031,10.278,10.315,10.553,10.659,10.698,10.71,10.898,11.048,11.406,11.418,11.481,11.592,11.654,12.059,12.288,12.373,12.523,12.592,12.629,12.713,12.728,12.874,12.972,13.198,13.61,14.613,14.619,15.07,15.092,15.405,15.955,16.026,16.395,18.522,20.37,25.897,26.126,30.774,43.427
2.2478,3.5041,3.6362,4.8374,5.2148,7.1456,7.3708,7.3796,7.4099,7.4622,7.5334,7.9932,8.1658,8.5386,8.6386,8.8824,9.1458,9.7753,10.07,10.4,10.53,10.583,10.6,10.664,11.253,11.29,11.587,11.718,11.876,11.951,12.032,12.065,12.377,12.614,12.725,12.995,13.213,13.277,13.365,13.381,13.781,14.088,14.368,14.435,14.657,14.74,15.364,15.469,15.894,16.33,16.52,16.593,17.121,17.541,17.753,21.559,25.696,28.1,31.361,40.104
4.0174,4.3391,5.2191,5.393,5.8421,6.1648,6.7763,7.5881,7.8235,8.0269,8.0626,8.5471,8.847,9.0138,9.1205,9.2685,9.7542,9.8452,10.149,10.315,10.397,10.439,10.44,10.543,10.558,10.68,10.699,10.707,10.759,11.025,11.065,11.492,11.642,11.646,11.99,12.145,12.233,12.369,12.407,12.444,12.864,13.185,13.84,14.233,14.368,14.537,14.757,14.866,15.06,15.179,15.385,15.483,15.649,15.801,19.262,20.62,25.115,28.883,31.936,41.407
3.5114,4.7045,5.3767,6.1822,6.7853,7.4758,7.6726,7.7555,7.9346,8.0367,8.7587,8.7611,8.7913,8.9,9.1643,9.2062,9.3292,9.4145,9.6357,9.6877,10.029,10.233,10.766,10.978,11.048,11.048,11.545,11.664,11.709,11.757,11.892,12.473,12.604,12.928,12.962,12.981,13.672,13.777,13.825,13.912,14.038,14.232,14.401,14.5,14.593,14.63,14.817,14.934,15.401,15.432,17.091,17.141,18.508,19.281,19.677,21.595,27.306,29.655,34.303,40.134
3.6225,4.9597,5.3366,7.0475,7.3202,7.896,8.0418,8.2179,8.3127,8.6447,8.7248,8.7607,9.3598,9.4053,9.4781,9.5627,9.6106,9.6808,9.9184,9.9822,10.097,10.108,10.247,10.249,10.588,10.622,11.104,11.188,11.38,11.784,11.994,12.053,12.542,12.848,12.964,13.254,13.295,13.3,13.357,13.894,13.987,14.209,14.489,14.847,15.174,15.285,15.571,16.281,16.524,16.658,17.75,18.263,19.409,19.532,19.837,20.857,27.545,28.696,33.281,40.34
3.3841,3.5433,4.254,4.4067,5.137,5.8635,6.0806,7.0151,7.1625,8.6796,8.9096,9.08,9.1886,9.547,9.7095,9.9473,9.9552,9.9699,10.075,10.515,10.657,10.831,11.313,11.382,11.695,11.708,11.761,11.794,11.878,12.432,12.599,12.703,12.822,12.967,13.124,13.16,13.473,13.594,13.676,13.712,13.713,13.77,13.853,14.251,14.336,14.391,14.789,14.897,15.147,16.259,16.333,16.853,16.983,17.202,19.022,21.015,26.154,27.814,32.011,44.246
3.3018,4.337,4.9165,4.9598,6.3726,6.4304,6.7905,6.8038,6.8552,6.9564,7.935,8.3068,8.6115,9.1027,9.3031,9.4214,9.5087,9.7783,10.324,10.345,10.395,10.551,10.749,10.903,10.977,10.992,11.012,11.601,11.605,11.756,11.809,12.08,12.284,12.304,12.537,12.973,12.974,13.172,13.204,13.807,14.178,14.197,14.212,14.314,14.572,14.677,15.038,15.096,15.1,15.722,15.845,16.353,17.349,19.03,19.041,20.401,27.514,28.736,30.136,42.292
4.4595,4.6964,5.7856,6.3069,6.5281,6.579,6.9146,7.8693,8.0365,8.0431,8.5897,8.9638,9.6274,9.769,9.8261,9.8577,10.122,10.215,10.275,10.467,10.501,10.657,10.885,10.889,10.989,11.098,11.136,11.177,11.318,11.353,11.639,11.908,12.018,12.283,12.312,12.45,12.509,12.983,13.109,13.257,13.528,13.638,13.768,14.059,14.347,14.515,15.001,15.234,15.374,15.541,15.963,16.337,16.453,19.046,19.651,24.195,27.739,28.128,30.466,42.803
1.612,3.7494,4.5726,4.6518,5.1471,5.9674,6.007,6.3759,6.3885,6.5422,6.8935,8.1375,8.1825,8.4993,8.7227,9.049,9.2591,9.2762,9.4689,9.496,9.5095,9.8891,10.085,10.578,10.753,10.785,11.091,11.228,11.683,11.777,11.841,12.186,12.337,12.455,12.898,13.004,13.427,13.46,13.67,14.215,14.314,14.763,15.232,15.334,15.356,15.485,15.736,15.955,16.147,16.171,18.411,18.564,18.999,19.591,19.88,23.092,25.249,25.78,33.705,42.222
4.7449,4.9657,6.3785,6.8192,8.1167,8.3276,8.8528,9.16,9.26,9.3367,9.7065,9.7748,9.9235,9.9571,10.105,10.354,10.568,10.688,10.701,10.917,11.044,11.247,11.362,11.628,11.641,11.753,12.05,12.12,12.196,12.252,12.535,12.918,13.179,13.681,13.814,13.888,13.95,14.258,14.69,14.759,15.008,15.117,15.179,15.363,15.462,16.207,16.282,16.641,16.824,17.14,17.322,17.503,17.847,19.09,19.5,22.224,28.738,29.308,31.234,40.789
3.3875,4.6316,5.493,6.5848,6.9097,7.0339,7.4927,7.6221,7.8652,7.8975,8.1365,8.2792,8.3382,8.4929,8.5091,8.9109,9.0908,9.1685,9.2589,9.2795,9.8967,9.9515,10.074,10.223,10.352,10.457,10.541,10.84,11.8,11.97,12.073,12.775,12.804,12.819,12.857,13.006,13.201,13.214,13.686,13.727,13.779,14.481,14.576,14.841,15.282,15.496,15.706,17.323,17.502,17.665,18.067,18.449,18.693,18.785,19.398,23.161,26.707,27.342,31.059,41.614
2.5594,3.7519,5.1106,5.1811,6.0046,6.2885,6.321,6.4046,6.8028,6.9945,7.2127,7.6548,8.0868,8.3716,8.3753,8.7189,8.7386,9.1524,9.1781,9.2439,9.4021,9.4358,9.6117,9.8208,10.187,10.277,10.79,10.828,10.867,10.901,11.099,11.123,11.151,11.416,11.48,11.58,11.861,12.55,12.565,13.176,13.221,13.429,13.651,13.75,13.883,14.206,15.271,15.806,15.947,15.977,16.024,16.215,16.234,16.565,16.606,24.659,26.135,27.554,33.998,40.601
0.50906,2.558,2.9095,3.7632,4.5817,4.8215,7.2,7.2116,8.0133,8.1486,8.3528,8.6929,9.0448,9.1601,9.2974,9.3368,9.7251,9.7816,10.032,10.25,10.262,10.487,10.686,10.824,10.957,11.215,11.297,11.35,11.446,11.504,11.518,11.569,11.657,11.789,11.811,11.883,11.945,12.833,12.903,12.999,13.01,13.052,13.108,13.62,13.821,13.862,14.15,14.935,15.077,16.054,16.118,17.265,17.835,18.804,19.682,22.023,25.135,28.545,34.593,44.705
3.7272,3.8013,5.207,5.7815,7.0292,7.6212,7.7165,7.872,8.6011,8.6378,8.9035,9.1142,9.3047,9.5864,9.7004,9.8223,10.203,10.33,10.446,10.459,10.668,10.688,10.771,10.853,10.928,11.137,11.248,11.838,12.075,12.244,12.487,12.657,12.668,12.716,13.311,13.382,13.718,13.722,13.983,14.116,14.132,14.15,14.364,14.684,15.108,15.207,15.314,15.633,17.433,17.51,17.622,17.663,19.17,20.228,20.499,22.024,26.151,28.432,31.336,42.515
3.3067,4.4335,5.5322,6.3184,6.3608,6.6275,6.7547,6.7683,7.3689,7.5814,7.7053,7.8743,7.9081,7.9337,8.2779,8.517,9.4121,9.4934,9.5214,9.8437,10.285,10.54,10.658,10.797,10.847,11.04,11.071,11.111,11.138,11.27,11.279,11.604,11.692,11.848,11.897,11.913,11.973,12.959,13.023,13.37,13.539,13.578,13.992,14.103,14.407,14.814,15.276,16.35,16.438,16.738,16.989,18.726,19.193,19.237,19.648,20.681,27.599,27.673,30.721,42.957
3.6868,4.1336,5.5467,5.835,5.8751,5.8908,6.4787,6.6841,6.9161,7.1644,7.5864,7.7789,8.5933,9.1217,9.5156,9.8358,10.005,10.009,10.146,10.168,10.344,10.702,10.761,10.983,11.036,11.24,11.425,11.482,11.739,11.954,12.194,12.195,12.462,12.499,12.596,12.616,12.736,12.884,12.931,13.058,13.205,13.716,14.157,14.258,14.326,14.723,15.344,15.582,15.822,16.134,16.252,17.326,18.187,18.49,18.858,23.557,28.096,29.339,30.08,41.101
2.9412,4.5446,5.0707,5.703,6.183,6.2266,6.2463,7.0019,7.0809,7.6002,7.7311,7.9118,7.9623,8.2571,8.5525,8.5609,9.1515,9.267,10.004,10.472,10.592,10.685,11.066,11.154,11.189,11.21,11.584,11.972,12.203,12.356,12.414,12.465,12.811,13.079,13.762,13.937,14.008,14.096,14.229,14.571,14.73,14.826,15.108,15.309,15.421,15.594,15.761,15.947,16.253,16.277,16.296,18.42,18.757,18.773,19.264,23.409,25.471,27.99,31.15,40.269
3.7509,4.5437,6.2249,7.2238,8.5389,8.6715,8.7681,9.0122,9.1419,9.1766,9.2964,9.692,9.7004,9.9077,10.173,10.28,10.635,11.169,11.582,11.586,11.613,11.633,11.896,12.089,12.152,12.242,12.338,12.431,12.893,13.103,13.32,13.525,13.581,13.862,14.084,14.46,14.569,14.633,14.633,14.707,15.191,15.209,15.601,15.72,15.77,15.877,16.404,17.577,18.255,18.365,18.526,18.774,19.22,19.3,19.314,21.252,25.174,27.603,34.542,41.28
4.721,4.8551,5.7219,5.7534,6.1091,6.5767,6.6026,6.6863,6.7513,7.0415,7.5759,7.7632,8.7752,8.8005,9.1336,9.3375,9.6142,9.7135,9.7488,9.9619,10.121,10.161,10.171,10.252,10.344,10.405,11.585,11.614,11.754,11.772,12.058,12.209,12.796,13.003,13.056,13.332,13.472,13.516,13.669,14.051,14.094,14.146,14.158,14.209,15.049,15.414,15.559,15.748,15.899,16.082,16.974,17.291,17.388,19.494,19.732,23.404,25.108,29.778,34.646,44.519
3.6172,4.9968,7.0423,7.4124,7.954,8.4613,8.5423,8.6075,8.8199,9.3556,9.3929,9.4248,9.8043,9.8513,10.01,10.079,10.166,10.398,10.4,10.426,10.568,10.691,11.28,11.367,11.434,11.578,11.652,11.675,11.767,11.826,11.834,11.855,12.177,12.478,12.575,12.584,12.663,12.979,13.155,13.715,14.203,14.211,14.462,14.694,14.827,14.871,15.043,15.429,15.77,17.838,18.024,18.134,18.638,18.816,19.576,20.963,25.272,27.282,31.169,43.448
2.5749,3.7405,5.0571,5.4989,6.7379,7.6737,7.9059,7.9172,8.0195,8.0579,8.0871,8.1557,8.1608,8.3888,8.4911,8.5477,8.5617,8.7994,8.8512,9.7489,9.8196,9.9457,10.342,10.378,10.64,10.704,11.523,11.673,11.721,11.74,11.772,11.81,11.867,11.981,12.069,12.885,13.113,13.545,13.69,14.255,14.326,14.527,14.644,14.7,14.828,14.91,15.755,15.836,17.345,17.581,18.561,18.64,18.789,19.034,19.119,24.944,26.586,29.95,33.066,40.446
2.0887,2.1329,5.5531,5.9803,6.6186,7.8774,8.0062,8.4698,8.5242,8.5496,8.7581,9.2119,9.223,9.3211,10.013,10.035,10.123,10.175,10.459,11.028,11.088,11.323,11.394,11.404,11.714,11.836,12.071,12.252,12.362,12.603,12.772,12.877,12.969,13.103,13.246,13.526,13.672,13.786,13.819,14.149,14.168,14.286,14.513,14.62,15.194,15.352,15.79,16.074,16.306,16.662,17.239,18.789,19.345,19.595,19.839,23.759,27.169,29.93,32.928,41.695
4.7456,4.8684,6.4212,6.5992,6.7231,7.1798,7.3126,7.9186,8.2333,8.3266,8.3405,9.0707,9.4504,9.8089,10.005,10.194,10.229,10.301,10.364,10.515,10.805,10.825,10.962,11.098,11.098,11.101,11.278,11.338,11.668,12.253,12.327,12.613,12.764,13.924,14.208,14.712,14.772,14.914,15.036,15.142,15.171,15.207,15.564,15.871,16.355,16.375,16.856,17.348,17.549,17.894,18.189,18.407,18.931,19.813,19.82,22.061,25.793,26.601,30.248,42.824
4.3952,4.5027,5.2486,6.2179,6.4337,6.6384,7.0815,7.1346,7.1638,7.2136,7.3791,7.5032,8.1594,9.4982,9.7433,9.8775,10.131,10.243,10.247,10.294,10.377,10.381,10.393,10.495,10.496,10.581,11.055,11.739,11.837,11.961,11.994,12.007,12.21,12.266,12.667,12.667,12.834,13.129,13.144,13.328,14.262,14.374,15.363,15.418,16.153,16.217,16.483,17.133,17.221,17.427,17.765,17.983,18.302,19.005,19.312,20.822,25.25,29.998,30.472,41.073
3.015,4.6423,5.8186,6.0332,6.2738,6.6017,7.2553,7.969,8.1812,8.7012,8.74,8.7755,8.8967,8.9477,9.1845,9.5716,9.5853,9.7954,9.8363,9.9917,10.304,10.412,10.915,11.042,11.266,11.277,11.363,11.992,12.101,12.115,12.375,12.445,12.71,12.72,13.299,13.449,13.595,14.071,14.12,14.557,14.668,14.799,15.241,15.256,15.26,15.549,15.75,16.164,16.8,16.851,17.125,17.491,19.584,19.59,19.591,20.416,25.726,27.301,34.722,43.261
3.8931,4.3943,5.2922,6.1188,6.248,6.2818,6.9155,7.2495,8.8456,8.9631,9.2637,9.4934,9.5336,9.5865,9.655,9.7486,9.9707,9.986,10.019,10.1,10.505,10.769,10.979,11.064,11.156,11.28,11.292,11.584,12.091,12.229,12.525,12.692,12.75,13.132,13.142,13.186,13.364,13.432,13.458,13.54,13.897,14.018,14.08,14.095,14.102,14.692,15.202,15.78,16.638,16.944,16.951,17.717,19.279,19.627,19.71,24.535,26.587,26.795,32.172,40.279
4.4474,4.472,5.5232,5.5379,5.7307,5.9774,6.0197,6.6646,6.8884,7.0818,7.2101,7.8187,7.8943,7.9924,8.5879,8.6062,9.2155,9.2324,9.6389,9.887,10.115,10.445,10.5,10.6,10.636,10.792,10.971,11,11.171,11.207,11.505,11.778,11.805,12.005,12.382,12.595,12.955,13.153,13.221,13.255,13.36,14.13,14.327,14.781,15.044,15.074,15.223,15.74,16.145,16.558,16.587,17.505,18.101,18.144,19.373,23.613,25.984,28.507,30.626,44.729
3.9652,4.9346,5.124,6.2137,6.6178,6.7475,6.9066,7.5276,7.6574,7.9703,7.9774,8.8335,9.1234,9.2557,9.8198,9.8579,10.115,10.347,10.403,11.063,11.075,11.106,11.257,11.283,11.373,11.531,11.542,11.633,12.069,12.094,12.191,12.262,12.305,12.384,12.428,12.72,13.021,13.261,13.345,13.523,13.535,13.775,13.78,14.181,15.019,15.072,15.151,15.384,15.747,16.675,17.163,17.284,18.624,18.632,19.622,21.875,25.037,26.922,30.78,40.642
0.95157,1.2483,2.0902,4.8024,5.1573,6.7616,7.7638,8.3429,8.5556,8.6827,9.0488,9.0689,9.0713,9.2387,9.2624,9.7885,9.9046,9.939,10.337,10.35,10.467,10.856,11.13,11.183,11.488,11.551,12.237,12.457,12.556,12.947,13.068,13.381,13.506,14.046,14.135,14.155,14.178,14.496,14.543,14.821,15.196,15.498,15.863,16.033,16.27,16.474,16.537,17.239,17.505,17.825,18.194,18.308,18.581,19.033,19.41,21.508,25.254,27.892,30.555,40.083
3.0285,3.3716,3.4947,4.2201,5.183,6.5415,6.6051,6.848,6.8971,7.0279,7.4641,8.2601,8.2858,8.3291,8.4956,8.5973,8.9007,8.9565,8.9653,9.1674,9.2107,9.7696,10.16,10.525,10.956,11.084,11.261,11.324,11.363,11.388,11.398,11.548,11.736,12.173,12.226,12.319,12.7,13.11,13.276,13.31,13.579,13.822,14.213,14.49,14.834,14.926,15.344,15.522,16.315,16.354,16.526,18.085,19.403,19.438,19.97,22.722,26.982,26.988,33.613,40.461
4.2781,4.3699,5.1819,5.4546,5.7415,6.3636,6.5031,6.5996,7.0078,7.663,7.6917,8.0128,8.3306,8.4953,8.6272,8.6306,8.6692,8.8949,9.2672,9.3481,9.4911,9.8918,10.21,10.244,10.265,10.295,10.605,10.606,11.269,11.355,11.844,12.035,12.275,12.279,12.286,12.554,12.579,12.835,12.922,12.997,13.241,13.246,13.323,13.515,13.98,13.981,14.554,14.666,15.421,15.513,15.541,17.014,17.144,18.608,18.843,23.04,26.356,27.755,33.032,43.38
4.2706,4.5945,4.6455,4.9666,6.1114,6.3983,6.5071,7.3188,7.4255,7.8154,7.973,8.3903,8.6033,9.0871,9.1343,9.6168,10.352,10.436,10.6,10.692,10.763,10.92,10.943,11.052,11.46,11.582,11.958,12.018,12.168,12.503,12.551,12.723,13.087,13.139,13.155,13.233,13.562,13.616,14.042,14.609,14.654,14.907,15.243,15.526,15.871,15.939,16.297,17.178,17.477,18.092,18.267,18.398,18.679,20.26,20.966,21.125,25.378,27.549,31.004,44.365
